ID,Title,Beginning Date,Culture,Country,Medium,Classificatiion
545138,Length of Very Sheer Linen Cloth,-1492,,Egypt,Linen,
545146,Heart Scarab of Hatnefer,-1492,,Egypt,"Serpentinite, gold",
548676,Door Jamb of Rau,-1479,,Egypt,Limestone,
548675,Door Jamb of Rau,-1479,,Egypt,Limestone,
554668,Stela of Qenamun worshipping Amenhotep I and Senwosret I,-1479,,Egypt,Limestone,
548644,Canopic Jar of Manhata,-1479,,Egypt,"Limestone, blue paste",
548645,Canopic Jar of Manhata,-1479,,Egypt,"Limestone, blue paste",
544456,Artist's Sketches of Senenmut,-1479,,Egypt,"Limestone, ink",
549067,Ceiling Painting from the Tomb Chapel of Senenmut,-1479,,Egypt,"Mud plaster, paint",
549071,Ceiling Painting from the Tomb Chapel of Senenmut,-1479,,Egypt,"Mud plaster, paint",
549070,Ceiling Painting from the Tomb Chapel of Senenmut,-1479,,Egypt,"Mud plaster, paint",
549069,Ceiling Painting from the Tomb Chapel of Senenmut,-1479,,Egypt,"Mud plaster, paint",
554372,Funerary Cone of the Royal Herald Intef,-1479,,Egypt,Pottery,
560862,Funerary Cone of the Royal Herald Intef,-1479,,Egypt,Pottery,
547550,Libation Vessel of Manuwai,-1479,,Egypt,Silver,
557578,Model Dish from a Foundation Depsoit,-1479,,Egypt,"Travertine (Egyptian alabaster), paint",
557577,Model Ointment Jar from a Foundation Deposit,-1479,,Egypt,"Travertine (Egyptian alabaster), paint",
557576,Model Jar from a Foundation Deposit,-1479,,Egypt,"Travertine (Egyptian alabaster), paint",
547761,Hatshepsut Wearing the khat Headdress,-1473,,Egypt,Diorite,
544849,The Female Pharaoh Hatshepsut,-1473,,Egypt,Granite,
549033,Kneeling statue of Hatshepsut,-1473,,Egypt,"Granite, paint",
548466,Relief Fragment Depicting a Kneeling Woman,-1473,,Egypt,"Limestone, paint",
544469,Statue of Senenmut Holding a Sistrum,-1473,,,Porphyritic diorite,
544566,Astronomical Ceiling,-1473,,Egypt,Tempera on paper,
544464,Ointment Jar,-1473,,Egypt,"Travertine (Egyptian alabaster), ointment",
547716,Canopic Jar of Minmose,-1450,,Egypt,"Travertine (Egyptian alabaster), paint, Egyptian blue",
547687,Chair of Reniseneb,-1450,,Egypt,"Wood, ebony, ivory",
548592,Inlaid Rosette,-1427,,Egypt,"Gold, faience, red jasper, blue glass",
557557,Dummy Jar Inscribed for Sennefer and Senetnay,-1427,,Egypt,Limestone,
557553,Model Jar Inscribed for Sennefer and Senetnay,-1427,,Egypt,Limestone,
557554,Dummy Jar Inscribed for Sennefer and Senetnay,-1427,,Egypt,Limestone,
557556,Dummy Jar Inscribed for Sennefer and Senetnay,-1427,,Egypt,Limestone,
561427,Hieroglyph ostracon,-1427,,Egypt,"Limestone, ink, paint",
544813,Statue of Roy Chanting the Solar Hymn Written on His Stela,-1427,,Egypt,"Limestone, paint",
548586,Osiride Figure of Kenamun,-1427,,,"Wood, paint",
548585,Osiride Figure of Kenamun,-1427,,,"Wood, paint",
544526,Burial chamber of Sobekmose,-1417,,Egypt,"Sandstone, traces of paint",
327438,Winged deity,-1400,Hittite,,"Bronze, gold",Metalwork-Sculpture
327400,Vessel terminating in the forepart of a bull,-1400,Hittite,,Silver,Metalwork-Vessels
327399,Vessel terminating in the forepart of a stag,-1400,Hittite,,"Silver, gold inlay",Metalwork-Vessels
544826,Arm Panel From a Ceremonial Chair of Thutmose IV,-1400,,Egypt,Wood (ficus sycomorus?),
548343,Shabti of Yuya,-1390,,Egypt,"Cedar, paint, Egyptian blue",
561411,Ostracon inscribed with list of identity marks,-1390,,Egypt,"Flint, ink, paint",
561342,Ostracon with Workmen's Identity Marks,-1390,,Egypt,"Limestone, ink, paint",
767321,Document Sealing With the Throne Name of Amenhotep III,-1390,,Egypt,Mud,
553721,Fragments from a Book of the Dead,-1390,,Egypt,"Papyrus, ink",
733992,Fragments from a Book of the Dead,-1390,,Egypt,"Papyrus, ink",
733990,Fragments from a Book of the Dead,-1390,,Egypt,"Papyrus, ink",
733989,Fragments from a Book of the Dead,-1390,,Egypt,"Papyrus, ink",
733991,Fragments from a Book of the Dead,-1390,,Egypt,"Papyrus, ink",
544510,Hieratic Jar Label,-1390,,Egypt,Pottery,
551905,Fragement from a jar with a label identifying contents as honey,-1390,,Egypt,"Pottery, ink",
563034,Jar label fragments,-1390,,Egypt,"Pottery, ink",
558364,"Pair Statue of Nebwaw and His Wife, Tenethet",-1390,,Egypt,"Sandstone, paint",
251807,Glass ornament,-1370,"Helladic, Mycenaean",,Glass,Glass
544695,"Amarna letter: Royal Letter from Ashur-uballit, the king of Assyria, to the king of Egypt",-1353,,,Clay,
544696,Amarna letter: Royal Letter from Abi-milku of Tyre to the king of Egypt,-1353,,,Clay (unfired),
549501,Shabti of Akhenaten,-1353,,,Faience,
544893,Scene of Fishing and Fowling,-1353,,,"Limestone, paint",
544675,Royal hand,-1353,,,"Limestone, paint",
544057,Hand Clutching an Olive Branch,-1353,,,"Limestone, paint",
324102,Brick with Elamite royal building inscription,-1340,Elamite,,"Ceramic, glaze",Ceramics-Architectural-Inscribed
546627,Stela Fragment of Pay Adoring Re-Harakhty,-1336,,,Limestone,
544776,Votive stela of Userhat,-1327,,Egypt,"Limestone, paint",
549236,Stela of Ptahmose,-1320,,,Limestone,
544773,Funerary Papyrus of the Steward Sethnakht,-1320,,Egypt,"Papyrus, ink, pigment",
325513,Cuneiform tablet: administrative memorandum,-1300,Assyrian,,Clay,Clay-Tablets-Inscribed
325514,Cuneiform tablet impressed with two cylinder seals: administrative record,-1300,Assyrian,,Clay,Clay-Tablets-Inscribed-Seal Impressions
325512,Cuneiform tablet: record of barley allocations,-1300,Assyrian,,Clay,Clay-Tablets-Inscribed
571655,Relief from the North Wall of the Chapel of Ramesses I,-1295,,Egypt,Limestone,
712213,Reliefs from a Chapel of Ramesses I,-1295,,Egypt,Limestone,
569131,Hieratic ostracon inscribed with literary text and work journal,-1295,,Egypt,"Limestone, ink",
561361,Hieratic ostracon with a list of workmen's names,-1295,,Egypt,"Limestone, ink",
548515,Drawing of a Ramesside King and Two Standing Figures,-1295,,Egypt,"Limestone, ink",
591137,String from papyrus charm,-1295,,Egypt,Linen,
553677,Papyrus charm,-1295,,Egypt,"Papyrus, ink",
553678,Papyrus charm,-1295,,Egypt,"Papyrus, ink",
555544,Hieratic copy of the Teaching of Amenemhat I,-1295,,Egypt,"Pottery, ink",
544771,Shabti of Tjebure,-1295,,Egypt,Serpentinite,
549245,"Shabti of Paser, the Vizier of Seti I and Ramesses II",-1294,,Egypt,Faience,
544763,Shabti of Seti I,-1294,,Egypt,"Faience, paint",
544765,Statue of Seti I,-1294,,Africa,Granodiorite,
684761,Vignette on Khonsu's inner coffin lid,-1279,,Egypt,Gessoed and painted wood,
551783,"Coffin of the Mistress of the House, Iineferty",-1279,,Egypt,"Wood, gesso, paint, varnish",
558590,Hieratic Ostracon Dated to Year 21 of Ramesses II,-1258,,Egypt,"Limestone, ink",
549280,Shabti of Siptah,-1237,,Egypt,Travertine (Egyptian alabaster),
324911,Inscribed brick: dedicatory inscription of Adad-shuma-usur,-1216,Kassite,,Ceramic,Ceramics-Architectural-Inscribed
324226,Brick with Elamite royal inscription,-1200,Elamite,,"Ceramic, glaze",Ceramics-Architectural-Inscribed
561314,Fragment of a Corner of Siptah's Canopic Chest,-1194,,Egypt,Travertine (Egyptian alabaster),
561345,Hieratic ostracon,-1186,,Egypt,"Limestone, ink",
573248,Hieratic Ostracon,-1186,,Egypt,"Limestone, ink",
544076,Artist's Sketch of Pharaoh Spearing a Lion,-1186,,Egypt,"Limestone, ink",
561362,Hieratic ostracon,-1186,,Egypt,"Limestone, ink, paint",
561390,Hieratic ostracon,-1186,,Egypt,"Limestone, ink, paint",
561349,Hieratic Ostracon Recording a Royal Name and a List of Names,-1184,,Egypt,"Limestone, ink",
549250,Hieratic Papyrus fragment,-1183,,,"Papyrus, ink",
327048,Top fragment of a kudurru with a mushhushshu dragon and divine symbols,-1156,,,Limestone,Stone-Sculpture-Inscribed
561426,Ostracon inscribed with identity marks and the name of female family member,-1153,,Egypt,"Limestone, ink, paint",
548358,Relief of Ramesses IX,-1126,,Egypt,Limestone,
561425,Ostracon inscribed with identity marks,-1126,,Egypt,"Limestone, ink, paint",
561424,Ostracon inscribed with identity marks,-1126,,Egypt,"Limestone, ink, paint",
553211,Shabti of Djedkhonsuefankh,-1070,,Egypt,"Blue faience, black",
553212,Shabti of Djedkhonsuefankh,-1070,,Egypt,"Blue faience, black",
548272,Sealing,-1070,,Egypt,Clay,
544078,Amulet in the Form of a Lion-Headed Goddess,-1070,,Egypt,Faience,
553210,Shabti of Djedkhonsuefankh,-1070,,Egypt,Faience,
548801,Osiris Shroud of Tiye,-1070,,Egypt,"Linen, red ink",
548799,Osiris Shroud of Djedimutesankh,-1070,,Egypt,"Linen, red ink",
550820,Nesiamun's Book of the Dead,-1070,,,"Papyrus, ink",
552611,Uninscribed Heart Scarab,-1070,,Egypt,"Stone, gold",
551112,Inner Coffin of the Singer of Amun Nany,-1050,,Egypt,"Coniferous wood, Sycomore, mud, glue, stucco, paint, varnish, linen",
625667,Overseer Shabti of Nany,-1050,,Egypt,Faience,
545191,The Singer of Amun Nany's Funerary Papyrus (Amduat),-1050,,Egypt,"Papyrus, paint",
548344,"Book of the Dead for the Singer of Amun, Nany",-1050,,Egypt,"Papyrus, paint",
322140,Relief: bearded figure holding staff; hieroglyphic inscription,-1000,Hittite,,Basalt,Stone-Reliefs-Inscribed
321937,Cuneiform tablet: hymn to Marduk,-1000,Babylonian (?),,Clay,Clay-Tablets-Inscribed
325505,Bulla: inventory of the contents of a container (?),-1000,Babylonian or Achaemenid (?),,Clay,Clay-Sealings
321990,"Cuneiform tablet: Utukku lemnutu, tablet 12",-1000,Seleucid,,Clay,Clay-Tablets-Inscribed
322088,"Cuneiform tablet: Utukku lemnutu, tablet 12",-1000,Seleucid,,Clay,Clay-Tablets-Inscribed
321997,Cuneiform tablet: fragment of a ritual text,-1000,,,Clay,Clay-Tablets-Inscribed
321869,Cuneiform tablet: lunar procedure text (?),-1000,,,Clay,Clay-Tablets-Inscribed
321617,Cuneiform tablet: lunar procedure text (?),-1000,,,Clay,Clay-Tablets-Inscribed
322022,Cuneiform tablet: fragment of a mathematical problem text,-1000,,,Clay,Clay-Tablets-Inscribed
322027,Cuneiform tablet: fragment of a table of reciprocals,-1000,,,Clay,Clay-Tablets-Inscribed
321704,Cuneiform tablet: explanatory commentary on a list of materia medica,-1000,,,Clay,Clay-Tablets-Inscribed
321961,Cuneiform tablet: fragment of a list of ziqpu-stars,-1000,,,Clay,Clay-Tablets-Inscribed
321960,Inscribed clay ball,-1000,,,Clay,Clay-Tablets-Inscribed
321927,Cuneiform tablet: excerpts from Enuma Anu Enlil,-1000,,,Clay,Clay-Tablets-Inscribed
321986,Cuneiform tablet: school exercise tablet,-1000,,,Clay,Clay-Tablets-Inscribed
321985,Cuneiform tablet: school exercise tablet,-1000,,,Clay,Clay-Tablets-Inscribed
321977,"Cuneiform tablet: Enuma Anu Enlil, tablets 26 and 27",-1000,,,Clay,Clay-Tablets-Inscribed
321998,"Cuneiform tablet: school exercise tablet, Urra=hubullu, tablet 3",-1000,,,Clay,Clay-Tablets-Inscribed
321996,Cuneiform tablet: fragment of Syllabary A,-1000,,,Clay,Clay-Tablets-Inscribed
321980,"Cuneiform tablet: Shumma alu, tablet 17",-1000,,,Clay,Clay-Tablets-Inscribed
322017,"Cuneiform tablet: petition, prayer for a king",-1000,,,Clay,Clay-Tablets-Inscribed
322064,Cuneiform tablet: bilingual (?) unidentified literary fragment,-1000,,,Clay,Clay-Tablets-Inscribed
321995,Cuneiform tablet: bilingual unidentified fragment,-1000,,,Clay,Clay-Tablets-Inscribed
322059,Cuneiform tablet: bilingual unidentified fragment,-1000,,,Clay,Clay-Tablets-Inscribed
322034,Cuneiform tablet: unidentified fragment,-1000,,,Clay,Clay-Tablets-Inscribed
322047,"Cuneiform tablet: fragment, content uncertain",-1000,,,Clay,Clay-Tablets-Inscribed
322067,"Cuneiform tablet: fragment, content uncertain",-1000,,,Clay,Clay-Tablets-Inscribed
322050,"Cuneiform tablet: school exercise tablet, Urra=hubullu, tablet 1",-1000,,,Clay,Clay-Tablets-Inscribed
322068,Cuneiform tablet: fragment of Syllabary B,-1000,,,Clay,Clay-Tablets-Inscribed
322095,Cuneiform tablet: fragment of an exercise tablet,-1000,,,Clay,Clay-Tablets-Inscribed
322102,Cuneiform tablet: fragment of a liver omen,-1000,,,Clay,Clay-Tablets-Inscribed
322082,Cuneiform tablet: fragment of Syllabary A,-1000,,,Clay,Clay-Tablets-Inscribed
322085,Cuneiform tablet: fragment of Syllabary B,-1000,,,Clay,Clay-Tablets-Inscribed
322101,"Cuneiform tablet: fragment, content uncertain",-1000,,,Clay,Clay-Tablets-Inscribed
322086,Cuneiform tablet: fragment of Syllabary B,-1000,,,Clay,Clay-Tablets-Inscribed
322076,"Cuneiform tablet: fragment, content uncertain",-1000,,,Clay,Clay-Tablets-Inscribed
322111,Cuneiform tablet: fragment of Syllabary A,-1000,,,Clay,Clay-Tablets-Inscribed
322105,"Cuneiform tablet: fragment, content uncertain",-1000,,,Clay,Clay-Tablets-Inscribed
322087,Cuneiform tablet: fragment of Syllabary A,-1000,,,Clay,Clay-Tablets-Inscribed
321844,Cuneiform tablet: unidentified fragment,-1000,,,Clay,Clay-Tablets-Inscribed
321836,Cuneiform tablet: unidentified fragment,-1000,,,Clay,Clay-Tablets-Inscribed
321846,Cuneiform tablet: unidentified fragment,-1000,,,Clay,Clay-Tablets-Inscribed
321843,Cuneiform tablet: fragment of Syllabary A,-1000,,,Clay,Clay-Tablets-Inscribed
321862,"Cuneiform tablet: fragment, content uncertain",-1000,,,Clay,Clay-Tablets-Inscribed
321866,"Cuneiform tablet: fragment, content uncertain",-1000,,,Clay,Clay-Tablets-Inscribed
321863,Cuneiform tablet: fragment of Syllabary B,-1000,,,Clay,Clay-Tablets-Inscribed
321624,"Cuneiform tablet: commentary on Enuma Anu Enlil, tablet 5",-1000,,,Clay,Clay-Tablets-Inscribed
321621,Cuneiform tablet: fragment of an astronomical table (?),-1000,,,Clay,Clay-Tablets-Inscribed
328924,Cuneiform tablet: medical commentary,-1000,,,Clay,Clay-Tablets-Inscribed
328925,Cuneiform tablet: fragment of a table containing numbers,-1000,,,Clay,Clay-Tablets-Inscribed
328923,Cuneiform tablet: fragment regarding the visibility of Mercury,-1000,,,Clay,Clay-Tablets-Inscribed
328927,Cuneiform tablet: unidentified fragment,-1000,,,Clay,Clay-Tablets-Inscribed
328926,Cuneiform tablet: unidentified fragment,-1000,,,Clay,Clay-Tablets-Inscribed
328931,Cuneiform tablet: unidentified fragment,-1000,,,Clay,Clay-Tablets-Inscribed
321925,"Cuneiform tablet: fragment of school exercise tablet, Urra=hubullu, tablets 14, 20, 21",-1000,,,Clay,Clay-Tablets-Inscribed
321982,"Cuneiform tablet: fragment of a school exercise tablet, Urra=hubullu, tablet 3",-1000,,,Clay,Clay-Tablets-Inscribed
321874,"Cuneiform tablet: commentary on Enuma Anu Enlil, tablet 5",-1000,,,Clay,Clay-Tablets-Inscribed
321714,"Cuneiform tablet: Urra=hubullu, tablet 13, bilingual vocabulary of domestic animals",-1000,,,Clay,Clay-Tablets-Inscribed
326961,Amulet with a Lamashtu demon,-1000,,,Obsidian,Stone-Ornaments-Inscribed
550899,"""Book of the Dead"" Papyrus of Gautsoshen",-1000,,Egypt,"Papyrus, ink",
551785,Henettawy (C)'s Book of the Dead,-990,,Egypt,"Papyrus, ink",
551100,"""Amduat"" Papyrus of Henettawy, daughter of Isetemkheb",-990,,Egypt,"Papyrus, ink",
549650,Funerary Papyrus (Amduat) Belonging to the Singer Tiye,-975,,Egypt,"Papyrus, ink",
550793,Donation Stela of Osorkon I dated to year 6,-924,,,Limestone,
324537,Cuneiform tablet: fragment of a medical text,-900,Assyrian,,Clay,Clay-Tablets-Inscribed
324323,Head of a female or goddess wearing a necklace,-900,Assyrian,,"Ivory, gold",Ivory\/Bone-Sculpture
325674,Shell fragment,-900,Assyrian,,Shell,Shell
324342,Brick with inscription of Ashurnasirpal II,-883,Assyrian,,Ceramic,Ceramics-Architectural-Inscribed
322614,Relief panel,-883,Assyrian,,Gypsum alabaster,Stone-Reliefs-Inscribed
321613,Relief panel,-883,Assyrian,,Gypsum alabaster,Stone-Reliefs
322618,Relief panel,-883,Assyrian,,Gypsum alabaster,Stone-Reliefs-Inscribed
322487,Relief panel,-883,Assyrian,,Gypsum alabaster,Stone-Reliefs-Inscribed
322619,Relief panel,-883,Assyrian,,Gypsum alabaster,Stone-Reliefs-Inscribed
322615,Relief panel,-883,Assyrian,,Gypsum alabaster,Stone-Reliefs-Inscribed
322621,Relief panel,-883,Assyrian,,Gypsum alabaster,Stone-Reliefs-Inscribed
322491,Relief panel,-883,Assyrian,,Gypsum alabaster,Stone-Reliefs-Inscribed
322489,Relief panel,-883,Assyrian,,Gypsum alabaster,Stone-Reliefs-Inscribed
322490,Relief panel,-883,Assyrian,,Gypsum alabaster,Stone-Reliefs-Inscribed
322486,Relief panel,-883,Assyrian,,Gypsum alabaster,Stone-Reliefs-Inscribed
322595,Relief panel,-883,Assyrian,,Gypsum alabaster,Stone-Reliefs-Inscribed
322593,Relief panel,-883,Assyrian,,Gypsum alabaster,Stone-Reliefs-Inscribed
322594,Relief panel,-883,Assyrian,,Gypsum alabaster,Stone-Reliefs-Inscribed
322610,Relief panel,-883,Assyrian,,Gypsum alabaster,Stone-Reliefs-Inscribed
324794,Stone cuneiform tablet with inscription of Ashurnasirpal II,-883,Assyrian,,Gypsum alabaster,Stone-Tablets-Inscribed
327485,Pendant with the head of Pazuzu,-800,Assyrian,,Bronze,Metalwork-Ornaments
328922,"Cuneiform tablet: Akkadian synonym list, Malku=sharru, tablet 5",-800,Assyrian,,Clay,Clay-Tablets-Inscribed
324538,Stone cuneiform tablet with building\/dedicatory inscription of Nab\u00fb-balassu-iqbi,-800,Babylonian (?),,Stone,Stone-Tablets-Inscribed
240094,Terracotta jug,-750,Cypriot,,Terracotta,Vases
550790,"Stela of the Lady of the House, Tabiemmut",-750,,Egypt,"Wood, paint, gesso",
323144,Bottle,-725,Israelite,,Ceramic,Ceramics-Vessels
324332,Panels of a writing board,-721,Assyrian,,Ivory,Ivory\/Bone-Implements
544880,Donation Stela of Shabaqo,-712,,,Limestone,
553249,"Stela with man offering to Re-Harakhty, unfinished",-712,,Egypt,"Wood, gesso, paint",
321775,Cuneiform cylinder: inscription of Sennacherib describing his third campaign,-704,Assyrian,,Clay,Clay-Tablets-Inscribed
322622,Relief fragment: siege of a city by Assyrian troops,-704,Assyrian,,Gypsum alabaster,Stone-Reliefs
308426,"Bottle, Feline face",-700,Paracas,Peru,"Ceramic, post-fired paint",Ceramics-Containers
324617,Triangular label impressed with stamp seal: for grain loan,-700,Assyrian,,Clay,Clay-Tablets-Inscribed-Seal Impressions
322058,Cuneiform tablet: sale of real estate,-700,Assyrian,,Clay,Clay-Tablets-Inscribed
328916,Cuneiform tablet: loan of silver,-700,Assyrian,,Clay,Clay-Tablets-Inscribed
324340,"Cuneiform tablet case impressed with stamp seal, for cuneiform tablet 54.117.27b: loan of silver",-700,Assyrian,,Clay,Clay-Tablets-Inscribed-Seal Impressions
324341,Triangular label impressed with stamp seal: for grain loan,-700,Assyrian,,Clay,Clay-Tablets-Inscribed-Seal Impressions
321904,Corner fragment of inscribed prism (kudurru),-700,Babylonian,,Clay,Clay-Tablets-Inscribed
321707,"Cuneiform tablet: inventory account, Ebabbar archive",-700,Babylonian,,Clay,Clay-Tablets-Inscribed
321770,"Cuneiform tablet: account of gold, Ebabbar archive",-700,Babylonian,,Clay,Clay-Tablets-Inscribed
322014,"Cuneiform tablet: account of barley, Ebabbar archive",-700,Babylonian,,Clay,Clay-Tablets-Inscribed
322032,"Cuneiform tablet: account of commodity allocations, Ebabbar archive",-700,Babylonian,,Clay,Clay-Tablets-Inscribed
321693,"Cuneiform tablet: account of commodity disbursements to prebendaries, Ebabbar archive",-700,Babylonian,,Clay,Clay-Tablets-Inscribed
321690,"Cuneiform tablet: flour deliveries for rent payment, Ebabbar archive",-700,Babylonian,,Clay,Clay-Tablets-Inscribed
321703,"Cuneiform tablet: record of expenditures of silver, Ebabbar archive",-700,Babylonian,,Clay,Clay-Tablets-Inscribed
321772,"Cuneiform tablet: account of silver disbursements, Ebabbar archive",-700,Babylonian,,Clay,Clay-Tablets-Inscribed
321796,"Cuneiform tablet: record of silver for purchase of animals, Ebabbar archive",-700,Babylonian,,Clay,Clay-Tablets-Inscribed
321797,Cuneiform tablet: receipt of silver for a wash-bowl,-700,Babylonian,,Clay,Clay-Tablets-Inscribed
321940,"Cuneiform tablet: fragment, issue of materials used for caulking, Ebabbar archive",-700,Babylonian,,Clay,Clay-Tablets-Inscribed
